passage_id,composer,period,work_id,movement_id,recording_id,score_path,mxl_path,audio_path,midi_path,alignment_path,annotation_path,bar_start,bar_end,score_format,alignment_format,rights_status,segment_type,annotation_type,fully_aligned,eligible_for_clamp,availability_status,composition_id,work_title,score_version_id,performance_id,alignment_id,audio_origin,alignment_granularity,alignment_method,alignment_quality,alignment_confidence,source_record_ids,source_dataset,licenses,render_recording_id,render_work_title,render_source_dataset,render_performance_kind,render_status,render_qc_notes,render_output_audio_path,render_output_bytes,render_output_sha256,render_output_duration_sec,render_output_sample_rate_hz,render_output_channels,render_peak_dbfs,render_rms_dbfs,render_manifest_alignment_id
exp_df572fe84fa9,Wolfgang Amadeus Mozart,Classical,wrk_f2fd7348d34e,wrk_f2fd7348d34e,rec_85b3f161802e,sources/ACPAS-dataset/subset_S/Mozart/376_ASAP_Piano_Sonatas_12-3/ASAP_12-3.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_85b3f161802e.wav,sources/ACPAS-dataset/subset_S/Mozart/376_ASAP_Piano_Sonatas_12-3/ASAP_12-3.mid,data/canonical/alignment_events.csv,,1,245,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_ef443eed1fe6,Piano Sonatas 12-3,scv_2a284f591bd2,prf_f64430b75b90,aln_354a60ab746c,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_00892c94453f;src_05fce6a1c094;src_082f5c6bf2e8;src_08e0bebe976d;src_0c55f3b2d324;src_0c57b0064acd;src_0cc8ec2a9729;src_0d77f89abc0e;src_0fd8d55cd61b;src_15c2c8e7aaaf;src_18c259203e28;src_230b83e7eb73;src_253ba719c792;src_28a2fbdb48e0;src_2d4c3f088c38;src_3a55a4800637;src_3c03b156384f;src_3d278fa1649d;src_3ea8f3df8a60;src_4381359fce9a;src_482a35184ba3;src_503c2db2ad29;src_510e5a6ab9ae;src_57f12b8cee90;src_63b49285a011;src_6517247c666e;src_68750706644c;src_6914081268ab;src_6944674d32bd;src_697613977243;src_6da7d92c3af7;src_7175e59affda;src_723a743b598e;src_73f40f01bd0a;src_76196252854b;src_791e601a8fbb;src_7c64b7722edc;src_7dc1d307f632;src_7ff9adc224ec;src_80a9c89b82ab;src_85955f07b57b;src_89a8148f121a;src_8ca3d224d6b1;src_8f4d84f70757;src_9160550b7c11;src_983129b28bef;src_98e80603d674;src_9c53262fd73d;src_a54e9255e601;src_a80bc86a4c74;src_ad95a65e4d1d;src_bc24ebd953f3;src_bc6797f5e8e6;src_c0c40c6aa029;src_c499401e65d4;src_c6d1c330ce90;src_c90c4af85197;src_d31196f2b412;src_d75b18bee77a;src_d9d40eb428b4;src_db2d4752bd56;src_e5bbb70b5783;src_e7744dfeddfd;src_f30700d5fdeb;src_f34d0412381b;src_f93243e72c48;src_fcae82b0b106,cpc-rendered,CC BY-NC-SA 4.0;CC BY-NC-SA 4.0; non-commercial research and education;MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_85b3f161802e,Piano Sonatas 12-3,acpas,expressive,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_85b3f161802e.wav,59623468,0701cc67e2c4d49cc9856193bf994a6b8e2e3bda5f9299819c1237bb60846270,310.538667,48000,2,-10.750,-31.578,aln_354a60ab746c
exp_5678a828b49f,Wolfgang Amadeus Mozart,Classical,wrk_5e3acc6ed9a0,wrk_5e3acc6ed9a0,rec_87f9e35452d2,sources/ACPAS-dataset/subset_S/Mozart/373_CPM_Sonata_No.11_A_major_KV_331_3_Alla_Turca/S_146_A_MAPS_mz_331_3_AkPnBsdf.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_87f9e35452d2.wav,sources/ACPAS-dataset/subset_S/Mozart/373_CPM_Sonata_No.11_A_major_KV_331_3_Alla_Turca/S_146_A_MAPS_mz_331_3_AkPnBsdf.mid,data/canonical/alignment_events.csv,,1,225,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_db49212242e7,Sonata No.11 A major KV 331 3 Alla Turca,scv_ed2a8a77da25,prf_2b950c184e6b,aln_f95524def586,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_0cf334d0ba52;src_2005a7202940;src_301f82e33315;src_31d521ddb99a;src_32b22a173dec;src_3d188de5d1a9;src_41a95a647dc6;src_46f1668c962b;src_48f055259f4b;src_513dcce3a8d0;src_5c02ce97843e;src_6b885f35d7a0;src_98e80603d674;src_9df6e0db100d;src_a26bd6689d26;src_a6587afd1024;src_a80bc86a4c74;src_b7a270870566;src_bb3e3417cb3d;src_bb74cccb38da;src_c65081aea95f;src_c7b751c4833d;src_c86a515000ae;src_ca747718fbcc;src_e5be6dcbdebf,cpc-rendered,MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_87f9e35452d2,Sonata No.11 A major KV 331 3 Alla Turca,acpas,synthetic,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_87f9e35452d2.wav,40044076,2eb3d5f61edbbb9d8507c97023ba60b0d2be72c484b48dc20737701c558b716c,208.562667,48000,2,-12.170,-31.813,aln_f95524def586
exp_2090c8e3437e,Wolfgang Amadeus Mozart,Classical,wrk_2fa6d226fadc,wrk_2fa6d226fadc,rec_90bc3dcc3257,sources/ACPAS-dataset/subset_S/Mozart/374_ASAP_Piano_Sonatas_12-1/ASAP_12-1.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_90bc3dcc3257.wav,sources/ACPAS-dataset/subset_S/Mozart/374_ASAP_Piano_Sonatas_12-1/ASAP_12-1.mid,data/canonical/alignment_events.csv,,1,229,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_adac7544dea5,Piano Sonatas 12-1,scv_7366396ee839,prf_bf716db590f4,aln_46da66d92efd,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_07c22c5396d6;src_0afebc7f4cff;src_0c94bc9a0e09;src_0d15c86aa340;src_0d5603dbe5e3;src_0fd8d55cd61b;src_15c2c8e7aaaf;src_1abf3c8199ca;src_24f037f265a0;src_2feafe77fb45;src_3161b43d12a2;src_398046b41b1f;src_39bc93a264a3;src_3ef7724dcb93;src_42c5a7472dd4;src_449c619e7b06;src_44c9e83e2d34;src_46036bca0454;src_460e23dafbfc;src_47e3eb9be6ce;src_4d473ef2028b;src_504f51622168;src_5455dc5e0fa6;src_5966c9239ca1;src_59cf516a57bf;src_6517247c666e;src_6795939e6905;src_681be5f7819e;src_6b06642a3a16;src_6d2472e2eb85;src_6d5c740f350c;src_772c8d92b1ac;src_7ad99a4a6282;src_8267604413ee;src_829ca567d246;src_8389b18fede1;src_8afeb6414517;src_8ca285a77009;src_8e75c9965045;src_91f15e348e6d;src_969c75c98765;src_98e80603d674;src_9d2daae1dc76;src_9d66394bc6b2;src_a0235c846619;src_a0ec28194667;src_a18c5fba0ec8;src_a5f6b1f808ce;src_a80bc86a4c74;src_abc1e0a78631;src_ad95a65e4d1d;src_b1d09323c87c;src_b215e701b9ef;src_b8961303feef;src_b9a375b16e03;src_be798d1d6a18;src_c049239c45e6;src_cab548b856fb;src_ce5143c5b12f;src_d17a07d367c8;src_d2adad0aa7f7;src_d44fe079d778;src_d8111c00e6a7;src_e005ca1d8e02;src_e1aeb70d3627;src_e3a1a16defb3;src_e625d38f1681;src_ea16300f0a82;src_ec60949d9db9;src_ecc096c385aa;src_f1007a97618e;src_f2ded2ea8b0d;src_f30c0b1b8b1c;src_f36c44d72230;src_f551b24ef60f;src_f665ed0359ed;src_f9e88dfd3a1f;src_fc48810e4a22;src_fcec570aa9d5;src_ffaea669dcba,cpc-rendered,CC BY-NC-SA 4.0;CC BY-NC-SA 4.0; non-commercial research and education;MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_90bc3dcc3257,Piano Sonatas 12-1,acpas,synthetic,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_90bc3dcc3257.wav,60731948,82df6967cd467d0c3a881754a5e710b10b3a3e92d0807e9b1ee6759bece0945f,316.312000,48000,2,-12.527,-33.387,aln_46da66d92efd
exp_0dc6759b6227,Wolfgang Amadeus Mozart,Classical,wrk_6ce03f05af78,wrk_6ce03f05af78,rec_967be27cc07c,sources/ACPAS-dataset/subset_R/Mozart/379_CPM_Sonata_No.13_Bb_major_KV_333_3/R_35_A_MAPS_mz_333_3_ENSTDkCl.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_967be27cc07c.wav,sources/ACPAS-dataset/subset_R/Mozart/379_CPM_Sonata_No.13_Bb_major_KV_333_3/R_35_A_MAPS_mz_333_3_ENSTDkCl.mid,data/canonical/alignment_events.csv,,1,226,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_597e34f68688,Sonata No.13 Bb major KV 333 3,scv_df6e32893b18,prf_1741260b2efb,aln_f37d1d57dbeb,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_0640c63aba27;src_0950ca8b92b8;src_0dcb28645532;src_0fd6b783c1b8;src_28096b2e13e3;src_2b0ec5457abc;src_31e6285994f4;src_46fbd15de8fa;src_7648271d60a6;src_7bea5aaf912b;src_8b75b4e68eeb;src_98e80603d674;src_a4fd97027fe1;src_a80bc86a4c74;src_bdc23eefd745;src_c8a16abdb42d;src_e42854aa5938;src_ee891eb762bb;src_f2b90cf613d2,cpc-rendered,MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_967be27cc07c,Sonata No.13 Bb major KV 333 3,acpas,expressive,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_967be27cc07c.wav,68476204,3fe0e5e161e489c5c8b2222f5152fbec636fd1a25d4b83bee74a2a4d4975aff5,356.646667,48000,2,-8.954,-31.532,aln_f37d1d57dbeb
exp_9b2a421ec029,Wolfgang Amadeus Mozart,Classical,wrk_5e3acc6ed9a0,wrk_5e3acc6ed9a0,rec_a29a5949349f,sources/ACPAS-dataset/subset_S/Mozart/373_CPM_Sonata_No.11_A_major_KV_331_3_Alla_Turca/S_1505_CPM.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_a29a5949349f.wav,sources/ACPAS-dataset/subset_S/Mozart/373_CPM_Sonata_No.11_A_major_KV_331_3_Alla_Turca/S_1505_CPM.mid,data/canonical/alignment_events.csv,,1,224,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_db49212242e7,Sonata No.11 A major KV 331 3 Alla Turca,scv_4420388aa87c,prf_bc3d8d9bd64b,aln_5a05c3623c17,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_0cf334d0ba52;src_2005a7202940;src_301f82e33315;src_31d521ddb99a;src_32b22a173dec;src_3d188de5d1a9;src_41a95a647dc6;src_46f1668c962b;src_48f055259f4b;src_513dcce3a8d0;src_5c02ce97843e;src_6b885f35d7a0;src_98e80603d674;src_9df6e0db100d;src_a26bd6689d26;src_a6587afd1024;src_a80bc86a4c74;src_b7a270870566;src_bb3e3417cb3d;src_bb74cccb38da;src_c65081aea95f;src_c7b751c4833d;src_c86a515000ae;src_ca747718fbcc;src_e5be6dcbdebf,cpc-rendered,MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_a29a5949349f,Sonata No.11 A major KV 331 3 Alla Turca,acpas,synthetic,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_a29a5949349f.wav,40023340,3a2574fcaa14adeb490b2ac774a8819afe971daa7993409766b0bd94c4f6e960,208.454667,48000,2,-11.993,-31.677,aln_5a05c3623c17
exp_db5ade2f949e,Wolfgang Amadeus Mozart,Classical,wrk_8e20f86737b4,wrk_8e20f86737b4,rec_a3881ebb1056,sources/ACPAS-dataset/subset_S/Mozart/375_ASAP_Piano_Sonatas_12-2/ASAP_12-2.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_a3881ebb1056.wav,sources/ACPAS-dataset/subset_S/Mozart/375_ASAP_Piano_Sonatas_12-2/ASAP_12-2.mid,data/canonical/alignment_events.csv,,1,40,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_eda77c2e8305,Piano Sonatas 12-2,scv_fb7bd6feab3c,prf_1b4e8a126b49,aln_f8efb9116020,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_2485576c71fe;src_30aa10fd6720;src_337cfb67733b;src_37bd798c1681;src_3b51b65e1d21;src_3dd21c955736;src_435435ed61bf;src_5a57fceeea0d;src_67ef86dcb1bd;src_687aa544eaaf;src_69176cda3201;src_699ad9a07ebe;src_6c5295f565c1;src_773896867338;src_7893a91f0b23;src_7a0414aee7b6;src_829c5f7461f6;src_8f49e6203298;src_959c0f52c3a8;src_98e80603d674;src_9b61d7884467;src_a02b69a9fb89;src_a80bc86a4c74;src_b0ac4d0daea3;src_c7a5b1dc1121;src_c7b9e4ded88a;src_caa99495cf9f;src_d6d9fec6248d;src_d890158e5c17;src_da292dc8c2ab;src_e08285481992;src_e4f0de46f79c;src_e63dc4e4cf6b;src_e725cb9571d6;src_e963c8465711;src_ea652258f512;src_f082886ff1fa;src_ffb0192febf9,cpc-rendered,CC BY-NC-SA 4.0;CC BY-NC-SA 4.0; non-commercial research and education;MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_a3881ebb1056,Piano Sonatas 12-2,acpas,synthetic,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_a3881ebb1056.wav,56370476,64876cf63b509ae36da564d58ea9bf2daefe3033f5b2802afa6166d72a3adfca,293.596000,48000,2,-16.281,-36.436,aln_f8efb9116020
exp_44c3ce566ab5,Wolfgang Amadeus Mozart,Classical,wrk_beabd58e0efb,wrk_beabd58e0efb,rec_a48b49cd9c37,sources/ACPAS-dataset/subset_R/Mozart/382_CPM_Sonata_No.16_C_major_Sonata_facile_KV_545_3/R_36_A_MAPS_mz_545_3_ENSTDkCl.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_a48b49cd9c37.wav,sources/ACPAS-dataset/subset_R/Mozart/382_CPM_Sonata_No.16_C_major_Sonata_facile_KV_545_3/R_36_A_MAPS_mz_545_3_ENSTDkCl.mid,data/canonical/alignment_events.csv,,1,82,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_34a3a2c7440d,Sonata No.16 C major Sonata facile KV 545 3,scv_53abf1e9c98c,prf_f84256bcc389,aln_badca2a6b56a,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_1296d2e72d58;src_20196613a30c;src_25f4acb9656a;src_292b5951b9bc;src_369598de2f45;src_67c02af59ac2;src_98e80603d674;src_9ca9529635f7;src_a404af70a29a;src_a559d55f2286;src_a80bc86a4c74;src_b28fe7ed5c15;src_baa8a946b765;src_c4f1107b21f9;src_d9ab206b4d58;src_ed02e3074612;src_efdc2c66a97b;src_f95e843361ac;src_ff80a0557f41,cpc-rendered,MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_a48b49cd9c37,Sonata No.16 C major Sonata facile KV 545 3,acpas,expressive,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_a48b49cd9c37.wav,20864300,6607e07cbc5e840d926e3abf5845204e373da02ddce30cc014e641510edb3415,108.668000,48000,2,-15.730,-34.879,aln_badca2a6b56a
exp_9bece340b30c,Wolfgang Amadeus Mozart,Classical,wrk_f1aa6de79926,wrk_f1aa6de79926,rec_a951bcd8870e,sources/ACPAS-dataset/subset_S/Mozart/364_ASAP_Fantasie_475/ASAP_Fantasie_475.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_a951bcd8870e.wav,sources/ACPAS-dataset/subset_S/Mozart/364_ASAP_Fantasie_475/ASAP_Fantasie_475.mid,data/canonical/alignment_events.csv,,1,186,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_7e0267a3eef2,Fantasie 475,scv_c2fb5dedf769,prf_32c0fc6b116a,aln_89d793c1e3f7,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_13c93634ed9a;src_14f5d4f52566;src_160a940079d9;src_1a8ff7231fb7;src_22d0ec95fd3d;src_279fd91223da;src_2b5e4ae504b8;src_2bf31afde6df;src_2c705541bde3;src_3eccd7e95db3;src_444420052abc;src_47408935e583;src_4bfb57645b76;src_60383a4042c5;src_6fb6a2d13d96;src_75010ae66974;src_79f2ff293c6a;src_89081fc60e54;src_8bd00815149f;src_8bda8da01c2a;src_98e80603d674;src_a5b38292ea91;src_a5ec05b28b35;src_a80bc86a4c74;src_ad90704af859;src_b6164e9c88ce;src_b7de61ee675b;src_bc1ed3940b25;src_bc80330f856a;src_bed7b5bbaebf;src_c4b4c3e851c9;src_d6b361eef0e7;src_ea8118a3d675;src_fdd68fd8dc05,cpc-rendered,CC BY-NC-SA 4.0;CC BY-NC-SA 4.0; non-commercial research and education;MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_a951bcd8870e,Fantasie 475,acpas,synthetic,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_a951bcd8870e.wav,133416492,af9c334afaace6863717894682d4fab44b2d5b6c3b746d92fbee5f4159cac71f,694.877333,48000,2,-11.683,-35.226,aln_89d793c1e3f7
exp_e7ddc6127c18,Wolfgang Amadeus Mozart,Classical,wrk_57b95df3e8e3,wrk_57b95df3e8e3,rec_ae056999d834,sources/ACPAS-dataset/subset_S/Mozart/365_CPM_Sonata_No.8_D_major_KV_311_1/S_140_A_MAPS_mz_311_1_StbgTGd2.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_ae056999d834.wav,sources/ACPAS-dataset/subset_S/Mozart/365_CPM_Sonata_No.8_D_major_KV_311_1/S_140_A_MAPS_mz_311_1_StbgTGd2.mid,data/canonical/alignment_events.csv,,1,152,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_b8edb65ab828,Sonata No.8 D major KV 311 1,scv_7b90e90f2ab4,prf_5b8a09fd07b5,aln_a07489e8a6b2,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_101a4578ef5b;src_3df6fc0a96af;src_44d1cef07805;src_53736a701265;src_694c7d9d11d8;src_6c7edd68c85a;src_7b89f58d60b1;src_8fae8aa6ae1f;src_98e80603d674;src_9c2037d613a1;src_9cd385c42b12;src_a80bc86a4c74;src_c468e8c1dfe4;src_c87542b84d05;src_d5e4a061a1a0;src_ddaafc69925d;src_df354eb212df;src_edc76505f777;src_f5644eb58ac3,cpc-rendered,MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_ae056999d834,Sonata No.8 D major KV 311 1,acpas,synthetic,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_ae056999d834.wav,53183788,f5d2c6f18d26351b817a72302c9e51c2b4ef5c22697047fd86b59d9d9eedd6ee,276.998667,48000,2,-17.475,-36.233,aln_a07489e8a6b2
exp_4d0b55e5eead,Wolfgang Amadeus Mozart,Classical,wrk_f2fd7348d34e,wrk_f2fd7348d34e,rec_af7e5d298d64,sources/ACPAS-dataset/subset_S/Mozart/376_ASAP_Piano_Sonatas_12-3/ASAP_12-3.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_af7e5d298d64.wav,sources/ACPAS-dataset/subset_S/Mozart/376_ASAP_Piano_Sonatas_12-3/ASAP_12-3.mid,data/canonical/alignment_events.csv,,1,245,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_ef443eed1fe6,Piano Sonatas 12-3,scv_2a284f591bd2,prf_680917d8d6c7,aln_c7b36af66dd0,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_00892c94453f;src_05fce6a1c094;src_082f5c6bf2e8;src_08e0bebe976d;src_0c55f3b2d324;src_0c57b0064acd;src_0cc8ec2a9729;src_0d77f89abc0e;src_0fd8d55cd61b;src_15c2c8e7aaaf;src_18c259203e28;src_230b83e7eb73;src_253ba719c792;src_28a2fbdb48e0;src_2d4c3f088c38;src_3a55a4800637;src_3c03b156384f;src_3d278fa1649d;src_3ea8f3df8a60;src_4381359fce9a;src_482a35184ba3;src_503c2db2ad29;src_510e5a6ab9ae;src_57f12b8cee90;src_63b49285a011;src_6517247c666e;src_68750706644c;src_6914081268ab;src_6944674d32bd;src_697613977243;src_6da7d92c3af7;src_7175e59affda;src_723a743b598e;src_73f40f01bd0a;src_76196252854b;src_791e601a8fbb;src_7c64b7722edc;src_7dc1d307f632;src_7ff9adc224ec;src_80a9c89b82ab;src_85955f07b57b;src_89a8148f121a;src_8ca3d224d6b1;src_8f4d84f70757;src_9160550b7c11;src_983129b28bef;src_98e80603d674;src_9c53262fd73d;src_a54e9255e601;src_a80bc86a4c74;src_ad95a65e4d1d;src_bc24ebd953f3;src_bc6797f5e8e6;src_c0c40c6aa029;src_c499401e65d4;src_c6d1c330ce90;src_c90c4af85197;src_d31196f2b412;src_d75b18bee77a;src_d9d40eb428b4;src_db2d4752bd56;src_e5bbb70b5783;src_e7744dfeddfd;src_f30700d5fdeb;src_f34d0412381b;src_f93243e72c48;src_fcae82b0b106,cpc-rendered,CC BY-NC-SA 4.0;CC BY-NC-SA 4.0; non-commercial research and education;MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_af7e5d298d64,Piano Sonatas 12-3,acpas,expressive,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_af7e5d298d64.wav,56525356,98651490c1408ce93d68abf4ec5daee8bb937751bbcea48ca9a80fe6d887c5d2,294.402667,48000,2,-11.140,-32.022,aln_c7b36af66dd0
exp_a2b471ac1472,Wolfgang Amadeus Mozart,Classical,wrk_f2fd7348d34e,wrk_f2fd7348d34e,rec_b2249f244493,sources/ACPAS-dataset/subset_S/Mozart/376_ASAP_Piano_Sonatas_12-3/ASAP_12-3.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_b2249f244493.wav,sources/ACPAS-dataset/subset_S/Mozart/376_ASAP_Piano_Sonatas_12-3/ASAP_12-3.mid,data/canonical/alignment_events.csv,,1,245,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_ef443eed1fe6,Piano Sonatas 12-3,scv_2a284f591bd2,prf_e5b822aed11e,aln_9454e7a768b4,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_00892c94453f;src_05fce6a1c094;src_082f5c6bf2e8;src_08e0bebe976d;src_0c55f3b2d324;src_0c57b0064acd;src_0cc8ec2a9729;src_0d77f89abc0e;src_0fd8d55cd61b;src_15c2c8e7aaaf;src_18c259203e28;src_230b83e7eb73;src_253ba719c792;src_28a2fbdb48e0;src_2d4c3f088c38;src_3a55a4800637;src_3c03b156384f;src_3d278fa1649d;src_3ea8f3df8a60;src_4381359fce9a;src_482a35184ba3;src_503c2db2ad29;src_510e5a6ab9ae;src_57f12b8cee90;src_63b49285a011;src_6517247c666e;src_68750706644c;src_6914081268ab;src_6944674d32bd;src_697613977243;src_6da7d92c3af7;src_7175e59affda;src_723a743b598e;src_73f40f01bd0a;src_76196252854b;src_791e601a8fbb;src_7c64b7722edc;src_7dc1d307f632;src_7ff9adc224ec;src_80a9c89b82ab;src_85955f07b57b;src_89a8148f121a;src_8ca3d224d6b1;src_8f4d84f70757;src_9160550b7c11;src_983129b28bef;src_98e80603d674;src_9c53262fd73d;src_a54e9255e601;src_a80bc86a4c74;src_ad95a65e4d1d;src_bc24ebd953f3;src_bc6797f5e8e6;src_c0c40c6aa029;src_c499401e65d4;src_c6d1c330ce90;src_c90c4af85197;src_d31196f2b412;src_d75b18bee77a;src_d9d40eb428b4;src_db2d4752bd56;src_e5bbb70b5783;src_e7744dfeddfd;src_f30700d5fdeb;src_f34d0412381b;src_f93243e72c48;src_fcae82b0b106,cpc-rendered,CC BY-NC-SA 4.0;CC BY-NC-SA 4.0; non-commercial research and education;MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_b2249f244493,Piano Sonatas 12-3,acpas,synthetic,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_b2249f244493.wav,56525356,98651490c1408ce93d68abf4ec5daee8bb937751bbcea48ca9a80fe6d887c5d2,294.402667,48000,2,-11.140,-32.022,aln_9454e7a768b4
exp_4da4751eeb65,Wolfgang Amadeus Mozart,Classical,wrk_73de062f35d4,wrk_73de062f35d4,rec_b440d6da6cfa,sources/ACPAS-dataset/subset_R/Mozart/378_CPM_Sonata_No.13_Bb_major_KV_333_2/R_34_A_MAPS_mz_333_2_ENSTDkCl.mid,,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_b440d6da6cfa.wav,sources/ACPAS-dataset/subset_R/Mozart/378_CPM_Sonata_No.13_Bb_major_KV_333_2/R_34_A_MAPS_mz_333_2_ENSTDkCl.mid,data/canonical/alignment_events.csv,,1,164,mid,cpc_canonical_beat,licensed_for_research,complete_movement,,true,true,ready,cmp_0054edb621f3,Sonata No.13 Bb major KV 333 2,scv_c9c8377cb2e3,prf_c1d3b18fe02d,aln_7559d2a45a06,synthetic_rendering,beat,source_provided_beat_annotations,source_exact,1.00,src_09ddae2f4214;src_0dd84cbd9470;src_23293e7b2772;src_26569807521e;src_373f19153118;src_59a002431968;src_68ef5b1f10a1;src_7146a6dc3dc9;src_8f56db2f60be;src_96cc09019a17;src_97388f0a409c;src_97755e45af75;src_98e80603d674;src_9df9ce16b33a;src_a5fc5a02e081;src_a80bc86a4c74;src_b89eec102a12;src_b90d70844fe1;src_c946c8405561;src_cd938bbe80d0;src_d6c71f0b4dba;src_d89e69abbceb;src_e11796bfecb0;src_f611bc3f7b9b;src_fe2f891c9f6b,cpc-rendered,MIT;derived audio; source MIDI terms apply; SoundFont MIT;mixed,rec_b440d6da6cfa,Sonata No.13 Bb major KV 333 2,acpas,expressive,complete,pass,data/derived/rendered_audio/fluidsynth-2.5.6-musescore-general-0.2-v1/rec_b440d6da6cfa.wav,103292460,c217a8a816ec38c08e861388e238175c38e1edccc73e46008b039202e146f953,537.981333,48000,2,-14.776,-35.962,aln_7559d2a45a06
